time,open,high,low,close,tick_volume,spread,real_volume,is_near_supply,is_near_demand,distance_to_nearest_supply,distance_to_nearest_demand,bayesian_probability,composite_zone_score,high_prob_zone
2026-01-06 12:15:00,1.17115,1.1712,1.17058,1.1706,460,8,0,0,0,0.0008286348880915046,0.00035879036391601483,0.99,0.0,0
2026-01-06 12:30:00,1.17058,1.17073,1.16987,1.1702,572,8,0,0,1,0.0008118270381131486,1.7091095539146282e-05,0.99,0.747195688364286,1
2026-01-06 12:45:00,1.1702,1.17043,1.1696900000000001,1.17013,545,8,0,0,1,0.0007520531906711152,4.273029492458575e-05,0.99,0.747195688364286,1
2026-01-06 13:00:00,1.17014,1.1709,1.1697,1.1707,862,8,0,0,0,0.0007431451268471225,0.0004441786965064286,0.99,0.0,0
2026-01-06 13:15:00,1.17071,1.17086,1.17033,1.17066,743,8,0,0,0,0.0007773392786974582,0.00041002511403826554,0.99,0.0,0
2026-01-06 13:30:00,1.17066,1.17131,1.17055,1.1710099999999999,649,8,0,0,0,0.00047821965653591005,0.0006063142073937973,0.99,0.0,0
2026-01-06 13:45:00,1.1710099999999999,1.17121,1.17045,1.17105,681,8,0,0,0,0.0004440459416763383,0.0005721361171599595,0.99,0.0,0
2026-01-06 14:00:00,1.17105,1.17172,1.17105,1.17135,608,8,0,1,0,0.00018781747556247835,0.00031587484526418536,0.99,0.7470608323596877,1
2026-01-06 14:15:00,1.17135,1.17137,1.17021,1.17052,759,8,0,0,0,0.0008970372142295692,0.0002904691931791058,0.99,0.0,0
2026-01-06 14:30:00,1.17052,1.17093,1.16988,1.17078,786,8,0,0,0,0.000674763832658628,0.0005124788602469584,0.99,0.0,0
2026-01-06 14:45:00,1.17084,1.17139,1.17061,1.17087,965,8,0,0,0,0.000597846046102405,0.0005893053883010747,0.99,0.0,0
2026-01-06 15:00:00,1.17084,1.17087,1.16948,1.16959,1124,8,0,0,0,0.0002907001598850939,0.0004104002257201549,0.99,0.0,0
2026-01-06 15:15:00,1.16957,1.16975,1.16875,1.16893,1133,8,0,0,0,0.0002737546303028205,0.0005560640928028534,0.99,0.0,0
2026-01-06 15:30:00,1.16892,1.16913,1.16836,1.1691,1014,8,0,1,0,0.00012830382345382983,0.0007013942348815695,0.99,0.7473251023690077,1
2026-01-06 15:45:00,1.1691,1.16959,1.1687,1.16949,987,8,0,0,0,0.0002052176589795706,0.0004959426758672798,0.99,0.0,0
2026-01-06 16:00:00,1.16949,1.16978,1.16855,1.16914,729,8,0,1,0,9.40862514325337e-05,0.0007355834202919093,0.99,0.7473251023690077,1
2026-01-06 16:15:00,1.16916,1.16928,1.16865,1.1687,668,8,0,0,0,0.00044493882091218954,0.0003593736630444827,0.99,0.0,0
2026-01-06 16:30:00,1.16869,1.1691,1.16858,1.16882,693,8,0,0,0,0.0003678924043051372,0.0004620044147088388,0.99,0.0,0
2026-01-06 16:45:00,1.16882,1.16913,1.16856,1.1688,538,8,0,0,0,0.00038501026694031434,0.0004449007529090314,0.99,0.0,0
2026-01-06 17:00:00,1.16877,1.1693,1.16867,1.16921,541,8,0,1,0,3.4211134013409014e-05,0.0007355393812915223,0.99,0.7473251023690077,1
2026-01-06 17:15:00,1.16923,1.16957,1.16913,1.16936,462,8,0,1,0,9.406855031816934e-05,0.0006071697338715096,0.99,0.7473251023690077,1
2026-01-06 17:30:00,1.16936,1.16958,1.1692,1.16954,370,8,0,0,0,0.0002479607367000047,0.0004531696222445743,0.99,0.0,0
2026-01-06 17:45:00,1.16954,1.17004,1.16948,1.17002,412,8,0,0,1,0.0006581084084034114,4.273431223387931e-05,0.99,0.7481765338352446,1
2026-01-06 18:00:00,1.17002,1.17018,1.16951,1.16989,466,8,0,0,1,0.000547059979998287,0.00015386061937434028,0.99,0.7481765338352446,1
2026-01-06 18:15:00,1.16989,1.17009,1.16932,1.16946,453,8,0,1,0,0.00017957005797551305,0.0005216082636430485,0.99,0.7473251023690077,1
2026-01-06 18:30:00,1.16946,1.16946,1.16906,1.16933,452,8,0,1,0,6.841524633771477e-05,0.000632841028623197,0.99,0.7473251023690077,1
2026-01-06 18:45:00,1.16934,1.16939,1.16866,1.16877,580,8,0,0,0,0.00041068815934684657,0.0004192441626668219,0.99,0.0,0
2026-01-06 19:00:00,1.16877,1.16901,1.16838,1.16862,572,8,0,0,0,0.0003765124676969382,0.0002909414523112791,0.99,0.0,0
2026-01-06 19:15:00,1.16863,1.16879,1.16844,1.16848,371,8,0,0,1,0.00025674380391617054,0.0001711625359441137,0.99,0.746807676305854,1
2026-01-06 19:30:00,1.16848,1.1687,1.16835,1.16855,386,8,0,0,0,0.00031663172307559067,0.00023105558170381454,0.99,0.0,0
2026-01-06 19:45:00,1.1685699999999999,1.16906,1.16838,1.16893,480,8,0,0,0,0.0002737546303028205,0.0005560640928028534,0.99,0.0,0
2026-01-06 20:00:00,1.16892,1.1692,1.16891,1.16893,314,8,0,0,0,0.0002737546303028205,0.0005560640928028534,0.99,0.0,0
2026-01-06 20:15:00,1.16894,1.16912,1.16883,1.16894,248,8,0,0,0,0.000265197529385435,0.0005646140948210387,0.99,0.0,0
2026-01-06 20:30:00,1.16893,1.16928,1.16885,1.16925,306,8,0,1,0,0.0,0.000701304254864266,0.99,0.7473251023690077,1
2026-01-06 20:45:00,1.16925,1.16928,1.16863,1.16867,325,8,0,0,0,0.000419280036280645,0.0003337126819376834,0.99,0.0,0
2026-01-06 21:00:00,1.16867,1.1688,1.16851,1.16867,228,8,0,0,0,0.000419280036280645,0.0003337126819376834,0.99,0.0,0
2026-01-06 21:15:00,1.16866,1.16885,1.16842,1.16848,202,8,0,0,1,0.00025674380391617054,0.0001711625359441137,0.99,0.746807676305854,1
2026-01-06 21:30:00,1.16849,1.1687400000000001,1.16846,1.16869,165,8,0,0,0,0.0004363860390693943,0.00035082014905579874,0.99,0.0,0
2026-01-06 21:45:00,1.16869,1.16882,1.16862,1.16875,231,8,0,0,0,0.00042780748663096897,0.0004021390374331298,0.99,0.0,0
2026-01-06 22:00:00,1.1687400000000001,1.1687400000000001,1.16839,1.1685699999999999,80,20,0,0,0,0.00033374123929237484,0.00024816656255072564,0.99,0.0,0
2026-01-06 22:15:00,1.16855,1.16861,1.16846,1.16858,94,48,0,0,0,0.0003422957777815434,0.0002567218333361575,0.99,0.0,0
2026-01-06 22:30:00,1.16855,1.16866,1.1685,1.1685,97,48,0,0,1,0.0002738553701327325,0.00018827556696628925,0.99,0.746807676305854,1
2026-01-06 22:45:00,1.1685,1.1688,1.1685,1.1688,184,8,0,0,0,0.00038501026694031434,0.0004449007529090314,0.99,0.0,0
2026-01-06 23:00:00,1.16881,1.16895,1.16871,1.1688,127,8,0,0,0,0.00038501026694031434,0.0004449007529090314,0.99,0.0,0
2026-01-06 23:15:00,1.1688,1.16901,1.16876,1.16894,95,8,0,0,0,0.000265197529385435,0.0005646140948210387,0.99,0.0,0
2026-01-06 23:30:00,1.16894,1.16898,1.1688399999999999,1.16885,103,8,0,0,0,0.0003422167087307661,0.0004876588099413607,0.99,0.0,0
2026-01-06 23:45:00,1.16885,1.16885,1.16864,1.16869,143,8,0,0,0,0.0004363860390693943,0.00035082014905579874,0.99,0.0,0
2026-01-07 00:00:00,1.1687,1.16893,1.16849,1.16864,291,8,0,0,0,0.0003936199342825036,0.00030805038335151626,0.99,0.0,0
2026-01-07 00:15:00,1.16865,1.16883,1.16858,1.16864,255,8,0,0,0,0.0003936199342825036,0.00030805038335151626,0.99,0.0,0
2026-01-07 00:30:00,1.16864,1.16937,1.16856,1.16906,493,8,0,1,0,0.00016252373701941086,0.0006672027098694703,0.99,0.7473251023690077,1
2026-01-07 00:45:00,1.16906,1.16917,1.16891,1.16915,336,8,0,1,0,8.553222426548262e-05,0.0007441303511097177,0.99,0.7473251023690077,1
2026-01-07 01:00:00,1.16913,1.16941,1.16904,1.16915,354,8,0,1,0,8.553222426548262e-05,0.0007441303511097177,0.99,0.7473251023690077,1
2026-01-07 01:15:00,1.16916,1.1692,1.16895,1.1690800000000001,254,8,0,1,0,0.00014541348752846803,0.0006842987648408439,0.99,0.7473251023690077,1
2026-01-07 01:30:00,1.1691,1.1698,1.16905,1.16976,330,8,0,0,0,0.0004359868691013631,0.00026501162631653715,0.99,0.0,0
2026-01-07 01:45:00,1.16976,1.17001,1.16943,1.16955,417,8,0,0,0,0.00025650891368491214,0.000444615450386776,0.99,0.0,0
2026-01-07 02:00:00,1.16955,1.17023,1.16949,1.16998,450,8,0,0,1,0.0006239422896118903,7.692439186988109e-05,0.99,0.7481765338352446,1
2026-01-07 02:15:00,1.17,1.17011,1.16959,1.1697,237,8,0,0,0,0.0003847140292383188,0.0003163204240403364,0.99,0.0,0
2026-01-07 02:30:00,1.1697,1.16985,1.16951,1.16974,207,8,0,0,0,0.00041889650691615357,0.0002821139740454643,0.99,0.0,0
2026-01-07 02:45:00,1.16975,1.16978,1.16949,1.1696,259,8,0,0,0,0.0002992476060192138,0.0004018467852256929,0.99,0.0,0
2026-01-07 03:00:00,1.1696,1.16994,1.16957,1.16977,257,8,0,0,0,0.0004445318310437744,0.00025646067175595796,0.99,0.0,0
2026-01-07 03:15:00,1.16977,1.16998,1.1696900000000001,1.16981,238,8,0,0,0,0.00047871021789873224,0.00022225831545287435,0.99,0.0,0
2026-01-07 03:30:00,1.16981,1.16995,1.16976,1.16978,186,8,0,0,0,0.0004530766468909893,0.0002479098633930324,0.99,0.0,0
2026-01-07 03:45:00,1.16978,1.16992,1.16973,1.16981,223,8,0,0,0,0.00047871021789873224,0.00022225831545287435,0.99,0.0,0
2026-01-07 04:00:00,1.16981,1.17018,1.16981,1.16994,318,8,0,0,1,0.0005897738345556861,0.0001111168094089983,0.99,0.7481765338352446,1
2026-01-07 04:15:00,1.16994,1.16996,1.16943,1.1694499999999999,349,8,0,1,0,0.00017102056522294925,0.0005301637521912566,0.99,0.7473251023690077,1
2026-01-07 04:30:00,1.1694499999999999,1.16967,1.16932,1.16963,250,8,0,0,0,0.00032488906748291934,0.0003761873412959619,0.99,0.0,0
2026-01-07 04:45:00,1.16963,1.16965,1.16905,1.16909,241,8,0,1,0,0.00013685858231610737,0.0006928465729755429,0.99,0.7473251023690077,1
2026-01-07 05:00:00,1.16909,1.16937,1.16904,1.16919,307,8,0,1,0,5.1317578836586854e-05,0.0007526578229372403,0.99,0.7473251023690077,1
2026-01-07 05:15:00,1.1691799999999999,1.16936,1.16916,1.16922,204,8,0,1,0,2.5658131061711648e-05,0.000726980380082463,0.99,0.7473251023690077,1
2026-01-07 05:30:00,1.16922,1.16931,1.16907,1.16911,248,8,0,1,0,0.00011974921093806993,0.0007099417505624863,0.99,0.7473251023690077,1
2026-01-07 05:45:00,1.16911,1.1694,1.16906,1.16926,240,8,0,1,0,8.552417768559185e-06,0.0006927458392487363,0.99,0.7473251023690077,1
2026-01-07 06:00:00,1.16925,1.16936,1.16916,1.16925,193,8,0,1,0,0.0,0.000701304254864266,0.99,0.7473251023690077,1
2026-01-07 06:15:00,1.16925,1.16951,1.16922,1.16949,222,8,0,0,0,0.0002052176589795706,0.0004959426758672798,0.99,0.0,0
2026-01-07 06:30:00,1.1695,1.16957,1.16926,1.16936,294,8,0,1,0,9.406855031816934e-05,0.0006071697338715096,0.99,0.7473251023690077,1
2026-01-07 06:45:00,1.16936,1.16994,1.16933,1.16972,339,8,0,0,0,0.0004018055603051948,0.00029921690661000104,0.99,0.0,0
2026-01-07 07:00:00,1.1697,1.16986,1.16942,1.16942,480,8,0,1,0,0.0001453712096594923,0.0005558310957569047,0.99,0.7473251023690077,1
2026-01-07 07:15:00,1.16942,1.16942,1.16902,1.16907,458,8,0,1,0,0.0001539685390950473,0.0006757508104733407,0.99,0.7473251023690077,1
2026-01-07 07:30:00,1.16906,1.16907,1.16814,1.16868,647,8,0,0,0,0.0004278331108600686,0.00034226648868805485,0.99,0.0,0
2026-01-07 07:45:00,1.16864,1.16872,1.16782,1.1682299999999999,684,8,0,1,1,4.2799791136919507e-05,2.5679874682189717e-05,0.99,0.7470067754608742,1
2026-01-07 08:00:00,1.16822,1.1684,1.1676,1.16765,739,8,0,1,1,0.00011989894232006936,0.00015415578298278332,0.99,0.7472396351771357,1
2026-01-07 08:15:00,1.16765,1.168,1.1672500000000001,1.16749,645,8,0,1,0,1.713076771546739e-05,0.0002912230511610438,0.99,0.7469059874569373,1
2026-01-07 08:30:00,1.16751,1.16839,1.1675,1.16808,598,8,0,1,1,8.561057461816741e-05,9.417163208004118e-05,0.99,0.746712739456123,1
2026-01-07 08:45:00,1.16808,1.16869,1.16803,1.16854,505,8,0,0,0,0.0003080767453402673,0.00022249987163462694,0.99,0.0,0
2026-01-07 09:00:00,1.16853,1.16867,1.16816,1.16835,553,8,0,1,1,0.00014550434373261734,5.991355330167715e-05,0.99,0.746807676305854,1
2026-01-07 09:15:00,1.16835,1.16841,1.1681,1.1684,373,8,0,1,1,0.0001882916809312812,0.00010270455323529613,0.99,0.746807676305854,1
2026-01-07 09:30:00,1.16842,1.16866,1.1681,1.16853,402,8,0,0,0,0.00029952162118223105,0.0002139440151301922,0.99,0.0,0
2026-01-07 09:45:00,1.16852,1.16865,1.16826,1.1684,481,8,0,1,1,0.0001882916809312812,0.00010270455323529613,0.99,0.746807676305854,1
2026-01-07 10:00:00,1.16839,1.1689,1.16829,1.16879,581,8,0,0,0,0.00039356941794497293,0.0004363487025043083,0.99,0.0,0
2026-01-07 10:15:00,1.16883,1.16924,1.16867,1.16913,467,8,0,1,0,0.00010264042493127194,0.0007270363432638093,0.99,0.7473251023690077,1
2026-01-07 10:30:00,1.16915,1.16934,1.16902,1.1690800000000001,481,8,0,1,0,0.00014541348752846803,0.0006842987648408439,0.99,0.7473251023690077,1
2026-01-07 10:45:00,1.1690800000000001,1.16928,1.16869,1.16882,417,8,0,0,0,0.0003678924043051372,0.0004620044147088388,0.99,0.0,0
2026-01-07 11:00:00,1.16882,1.16913,1.1684700000000001,1.16881,433,8,0,0,0,0.00037645126239508215,0.00045345265697582966,0.99,0.0,0
2026-01-07 11:15:00,1.1688,1.16921,1.16877,1.16893,373,8,0,0,0,0.0002737546303028205,0.0005560640928028534,0.99,0.0,0
2026-01-07 11:30:00,1.16893,1.16911,1.16846,1.16859,339,8,0,0,0,0.0003508501698628445,0.000265276957701189,0.99,0.0,0
2026-01-07 11:45:00,1.16858,1.16895,1.16851,1.16889,392,8,0,0,0,0.00030798449811352306,0.0005218626218035909,0.99,0.0,0
2026-01-07 12:00:00,1.16889,1.16911,1.16808,1.1683,464,8,0,1,1,0.00010271334417521012,1.7118890695805e-05,0.99,0.746807676305854,1
2026-01-07 12:15:00,1.1683,1.1686,1.16814,1.16848,511,8,0,0,1,0.00025674380391617054,0.0001711625359441137,0.99,0.746807676305854,1
2026-01-07 12:30:00,1.1685,1.1687400000000001,1.16827,1.16837,429,8,0,1,1,0.00016261971806868754,7.703039276934831e-05,0.99,0.746807676305854,1
2026-01-07 12:45:00,1.16837,1.16878,1.16836,1.1687400000000001,401,8,0,0,0,0.0004363673699880113,0.00039358625528357626,0.99,0.0,0
2026-01-07 13:00:00,1.1687400000000001,1.1688,1.16821,1.1683,588,8,0,1,1,0.00010271334417521012,1.7118890695805e-05,0.99,0.746807676305854,1
2026-01-07 13:15:00,1.16835,1.16883,1.1682299999999999,1.16868,724,8,0,0,0,0.0004278331108600686,0.00034226648868805485,0.99,0.0,0
2026-01-07 13:30:00,1.1687,1.1693,1.16832,1.16912,779,8,0,1,0,0.00011119474476526233,0.0007184891200218557,0.99,0.7473251023690077,1
2026-01-07 13:45:00,1.16911,1.1694499999999999,1.16898,1.16912,607,8,0,1,0,0.00011119474476526233,0.0007184891200218557,0.99,0.7473251023690077,1
2026-01-07 14:00:00,1.16911,1.16937,1.16887,1.1691,724,8,0,1,0,0.00012830382345382983,0.0007013942348815695,0.99,0.7473251023690077,1
2026-01-07 14:15:00,1.1691,1.1691799999999999,1.16866,1.16891,601,8,0,0,0,0.0002908692713724812,0.0005389636498959787,0.99,0.0,0
2026-01-07 14:30:00,1.16891,1.1693500000000001,1.16885,1.16913,728,8,0,1,0,0.00010264042493127194,0.0007270363432638093,0.99,0.7473251023690077,1
2026-01-07 14:45:00,1.16914,1.1697899999999999,1.16901,1.16967,869,8,0,0,0,0.00035907563671812304,0.00034197679687429444,0.99,0.0,0
2026-01-07 15:00:00,1.16966,1.16983,1.1684700000000001,1.16886,1856,8,0,0,0,0.0003336584364251411,0.0004962099823760117,0.99,0.0,0
2026-01-07 15:15:00,1.16887,1.16892,1.16795,1.16864,1124,8,0,0,0,0.0003936199342825036,0.00030805038335151626,0.99,0.0,0
2026-01-07 15:30:00,1.16864,1.16961,1.16864,1.16949,1068,8,0,0,0,0.0002052176589795706,0.0004959426758672798,0.99,0.0,0
2026-01-07 15:45:00,1.16948,1.16951,1.16828,1.16896,971,8,0,0,0,0.0002480837667669565,0.0005817136600054869,0.99,0.0,0
2026-01-07 16:00:00,1.16896,1.16927,1.1682,1.16826,784,8,0,1,1,6.847790731522092e-05,1.71194768287102e-05,0.99,0.746807676305854,1
2026-01-07 16:15:00,1.16826,1.16875,1.16818,1.16853,559,8,0,0,0,0.00029952162118223105,0.0002139440151301922,0.99,0.0,0
2026-01-07 16:30:00,1.16853,1.16904,1.16841,1.16888,579,8,0,0,0,0.0003165423311203729,0.0005133118883032767,0.99,0.0,0
2026-01-07 16:45:00,1.16888,1.16889,1.16839,1.16888,468,8,0,0,0,0.0003165423311203729,0.0005133118883032767,0.99,0.0,0
2026-01-07 17:00:00,1.16888,1.16944,1.16869,1.16877,526,8,0,0,0,0.00041068815934684657,0.0004192441626668219,0.99,0.0,0
2026-01-07 17:15:00,1.16876,1.16897,1.16859,1.16893,434,8,0,0,0,0.0002737546303028205,0.0005560640928028534,0.99,0.0,0
2026-01-07 17:30:00,1.16892,1.16909,1.1687,1.16898,386,8,0,0,0,0.0002309705897448994,0.0005988126400793195,0.99,0.0,0
2026-01-07 17:45:00,1.16899,1.16913,1.1686,1.16876,418,8,0,0,0,0.00041924774975177063,0.0004106916732263561,0.99,0.0,0
2026-01-07 18:00:00,1.16876,1.169,1.16853,1.16886,378,8,0,0,0,0.0003336584364251411,0.0004962099823760117,0.99,0.0,0
2026-01-07 18:15:00,1.16886,1.16889,1.16866,1.16869,315,8,0,0,0,0.0004363860390693943,0.00035082014905579874,0.99,0.0,0
2026-01-07 18:30:00,1.16869,1.16894,1.16868,1.16883,248,8,0,0,0,0.0003593336926669104,0.0004705560261116248,0.99,0.0,0
2026-01-07 18:45:00,1.16883,1.16883,1.16822,1.16829,414,8,0,1,1,9.41547047394521e-05,8.559518612729298e-06,0.99,0.746807676305854,1
2026-01-07 19:00:00,1.16827,1.16849,1.16795,1.16814,476,8,0,1,1,3.424247093673704e-05,4.280308867096882e-05,0.99,0.746712739456123,1
2026-01-07 19:15:00,1.16814,1.16815,1.16783,1.16795,347,8,0,1,1,0.0001969262382807076,0.00010274412432049318,0.99,0.7472396351771357,1
2026-01-07 19:30:00,1.1679599999999999,1.16826,1.16789,1.16811,284,8,0,1,1,5.9925863146462656e-05,6.848670073886878e-05,0.99,0.746712739456123,1
2026-01-07 19:45:00,1.1681,1.16834,1.16805,1.16822,350,8,0,1,1,3.424012600369794e-05,1.7120063001944003e-05,0.99,0.7470067754608742,1
2026-01-07 20:00:00,1.16824,1.16836,1.168,1.16811,284,8,0,1,1,5.9925863146462656e-05,6.848670073886878e-05,0.99,0.746712739456123,1
2026-01-07 20:15:00,1.16811,1.1683,1.16792,1.16805,249,8,0,1,1,0.0001112966054535024,0.00011985788279613799,0.99,0.746712739456123,1
2026-01-07 20:30:00,1.16805,1.16824,1.16799,1.16809,246,8,0,1,1,7.704885753659689e-05,8.560984170739325e-05,0.99,0.746712739456123,1
2026-01-07 20:45:00,1.16809,1.16814,1.16785,1.16785,287,8,0,0,1,0.00028257053559955597,1.7125487006148926e-05,0.99,0.7472396351771357,1
2026-01-07 21:00:00,1.16787,1.16791,1.16763,1.16776,159,8,0,0,1,0.0002140850859764519,5.994382407345216e-05,0.99,0.7472396351771357,1
2026-01-07 21:15:00,1.16776,1.16776,1.16748,1.16755,143,8,0,1,0,3.425977474201533e-05,0.00023981842319372696,0.99,0.7469059874569373,1
2026-01-07 21:30:00,1.16755,1.1676199999999999,1.16734,1.16761,201,8,0,1,1,8.564503558550284e-05,0.0001884190782880302,0.99,0.7472396351771357,1
2026-01-07 21:45:00,1.16761,1.16766,1.16727,1.16742,108,8,0,1,0,7.709307704161612e-05,0.00035120179541212374,0.99,0.7470809035987855,1
2026-01-07 22:00:00,1.16727,1.16754,1.16727,1.16737,83,20,0,1,0,3.4265057351174006e-05,0.00039404815953802556,0.99,0.7470809035987855,1
2026-01-07 22:15:00,1.16738,1.16754,1.16736,1.16749,125,20,0,1,0,1.713076771546739e-05,0.0002912230511610438,0.99,0.7469059874569373,1
2026-01-07 22:30:00,1.16748,1.16756,1.16744,1.16751,103,48,0,1,0,0.0,0.0002740875881147707,0.99,0.7469059874569373,1
2026-01-07 22:45:00,1.1675200000000001,1.16768,1.16748,1.16765,68,20,0,1,1,0.00011989894232006936,0.00015415578298278332,0.99,0.7472396351771357,1
2026-01-07 23:00:00,1.16771,1.16774,1.16754,1.1676199999999999,130,8,0,1,1,9.420873229289706e-05,0.00017985303437766012,0.99,0.7472396351771357,1
2026-01-07 23:15:00,1.1676199999999999,1.16771,1.16761,1.1676199999999999,75,8,0,1,1,9.420873229289706e-05,0.00017985303437766012,0.99,0.7472396351771357,1
2026-01-07 23:30:00,1.1676199999999999,1.1676199999999999,1.16747,1.16757,99,8,0,1,0,5.138878182888305e-05,0.00022268472125862,0.99,0.7469059874569373,1
2026-01-07 23:45:00,1.16758,1.16766,1.16755,1.16766,51,8,0,1,1,0.00012846205230963848,0.00014559032595105038,0.99,0.7472396351771357,1
2026-01-08 00:00:00,1.16766,1.16776,1.16761,1.16768,153,8,0,1,1,0.0001455878322828202,0.00012845985201414124,0.99,0.7472396351771357,1
2026-01-08 00:15:00,1.16768,1.16776,1.16755,1.16766,156,8,0,1,1,0.00012846205230963848,0.00014559032595105038,0.99,0.7472396351771357,1
2026-01-08 00:30:00,1.16766,1.16777,1.16761,1.16761,198,8,0,1,1,8.564503558550284e-05,0.0001884190782880302,0.99,0.7472396351771357,1
2026-01-08 00:45:00,1.16761,1.16775,1.16755,1.16755,213,8,0,1,0,3.425977474201533e-05,0.00023981842319372696,0.99,0.7469059874569373,1
2026-01-08 01:00:00,1.16753,1.16777,1.16746,1.16766,241,8,0,1,1,0.00012846205230963848,0.00014559032595105038,0.99,0.7472396351771357,1
2026-01-08 01:15:00,1.16766,1.16779,1.16754,1.16756,235,8,0,1,0,4.282435163921638e-05,0.00023125149885230094,0.99,0.7469059874569373,1
2026-01-08 01:30:00,1.16756,1.1676,1.16724,1.16731,294,8,0,1,0,1.7133409291369883e-05,0.00044546864157751916,0.99,0.7470809035987855,1
2026-01-08 01:45:00,1.16731,1.1675200000000001,1.16728,1.16744,243,8,0,1,0,5.996025491675332e-05,0.00033406427739317686,0.99,0.7469059874569373,1
2026-01-08 02:00:00,1.16745,1.16756,1.16731,1.16745,310,8,0,1,0,5.139406398556596e-05,0.00032549573857537786,0.99,0.7469059874569373,1
2026-01-08 02:15:00,1.16746,1.16753,1.16723,1.1674,260,8,0,1,0,5.996230940552895e-05,0.0003683399006338277,0.99,0.7470809035987855,1
2026-01-08 02:30:00,1.16741,1.16799,1.16739,1.16792,326,8,0,0,1,0.00022261798753333013,7.706007260783745e-05,0.99,0.7472396351771357,1
2026-01-08 02:45:00,1.16792,1.16804,1.16778,1.16798,264,8,0,1,1,0.00017123580883232417,0.00012842685662433817,0.99,0.7472396351771357,1
2026-01-08 03:00:00,1.1679599999999999,1.16816,1.1679599999999999,1.16799,261,8,0,1,1,0.00016267262562171976,0.0001369874742079641,0.99,0.7472396351771357,1
2026-01-08 03:15:00,1.16799,1.16816,1.1679599999999999,1.16814,255,8,0,1,1,3.424247093673704e-05,4.280308867096882e-05,0.99,0.746712739456123,1
2026-01-08 03:30:00,1.16814,1.16824,1.16797,1.16801,186,8,0,1,1,0.0001455466990864834,0.00015410826962103835,0.99,0.7472396351771357,1
2026-01-08 03:45:00,1.16801,1.16803,1.16784,1.1679599999999999,170,8,0,1,1,0.0001883626151581467,0.00011130518168427299,0.99,0.7472396351771357,1
2026-01-08 04:00:00,1.1679599999999999,1.16797,1.16775,1.16797,215,8,0,1,1,0.00017979913867654433,0.00011986609245102956,0.99,0.7472396351771357,1
2026-01-08 04:15:00,1.16797,1.16809,1.16785,1.16785,124,8,0,0,1,0.00028257053559955597,1.7125487006148926e-05,0.99,0.7472396351771357,1
2026-01-08 04:30:00,1.16785,1.1679599999999999,1.16777,1.1679599999999999,139,8,0,1,1,0.0001883626151581467,0.00011130518168427299,0.99,0.7472396351771357,1
2026-01-08 04:45:00,1.1679599999999999,1.16808,1.16784,1.16801,213,8,0,1,1,0.0001455466990864834,0.00015410826962103835,0.99,0.7472396351771357,1
2026-01-08 05:00:00,1.16801,1.16806,1.16784,1.16788,236,8,0,0,1,0.00025687570640816433,4.281261773478912e-05,0.99,0.7472396351771357,1
2026-01-08 05:15:00,1.16788,1.16793,1.1677,1.16779,292,8,0,0,1,0.00023976913657426245,3.425273379616023e-05,0.99,0.7472396351771357,1
2026-01-08 05:30:00,1.16781,1.16824,1.16776,1.1681,279,8,0,1,1,6.848728704741033e-05,7.704819792838414e-05,0.99,0.746712739456123,1
2026-01-08 05:45:00,1.1681,1.16825,1.16799,1.1682,264,8,0,1,1,1.7120356103329037e-05,0.0,0.99,0.7470067754608742,1
2026-01-08 06:00:00,1.16819,1.16827,1.1679,1.16811,337,8,0,1,1,5.9925863146462656e-05,6.848670073886878e-05,0.99,0.746712739456123,1
2026-01-08 06:15:00,1.16811,1.1681300000000001,1.16746,1.16756,364,8,0,1,0,4.282435163921638e-05,0.00023125149885230094,0.99,0.7469059874569373,1
2026-01-08 06:30:00,1.16756,1.1681,1.16754,1.1679599999999999,411,8,0,1,1,0.0001883626151581467,0.00011130518168427299,0.99,0.7472396351771357,1
2026-01-08 06:45:00,1.1679599999999999,1.16824,1.1678,1.1681,351,8,0,1,1,6.848728704741033e-05,7.704819792838414e-05,0.99,0.746712739456123,1
2026-01-08 07:00:00,1.16808,1.1682299999999999,1.16772,1.1678,555,8,0,0,1,0.00024833019352620434,2.5689330364766648e-05,0.99,0.7472396351771357,1
2026-01-08 07:15:00,1.1678,1.16809,1.1677,1.1679,426,8,0,0,1,0.00023974655364334104,5.993663841083526e-05,0.99,0.7472396351771357,1
2026-01-08 07:30:00,1.16792,1.16827,1.16781,1.16815,413,8,0,1,1,2.568163335185934e-05,3.424217780254249e-05,0.99,0.746712739456123,1
2026-01-08 07:45:00,1.16814,1.16817,1.16765,1.16774,458,8,0,1,1,0.0001969616524225876,7.707195094791947e-05,0.99,0.7472396351771357,1
2026-01-08 08:00:00,1.16777,1.16785,1.16741,1.16763,566,8,0,1,1,0.00010277228231537214,0.00017128713719241368,0.99,0.7472396351771357,1
2026-01-08 08:15:00,1.16763,1.16767,1.16715,1.16746,463,8,0,1,0,4.282801980376674e-05,0.00031692734654718916,0.99,0.7469059874569373,1
2026-01-08 08:30:00,1.16744,1.16758,1.1669,1.16713,543,8,0,1,0,1.7136051682253888e-05,0.0005997618088815495,0.99,0.746637719226753,1
2026-01-08 08:45:00,1.16714,1.16726,1.16684,1.16712,515,8,0,1,0,2.570429775856338e-05,0.000608335046953174,0.99,0.746637719226753,1
2026-01-08 09:00:00,1.1671,1.16741,1.1669100000000001,1.1670099999999999,458,8,0,1,0,0.0001199646961037429,0.0006855125491640277,0.99,0.746637719226753,1
